invoice_date,external_invoice_number,branch_code,invoice_type,channel,payment_method,line_number,sku,product_name,category,quantity,unit_price,discount_rate,net_sales,vat_rate,tax_amount,total_amount,currency
2025-01-20,3SC-RYD2-20250120-00455,3SC-RYD2,sale,take_away,cash,1,LAT-LRG,Latte (Large),Espresso,1,26.5,0.05,25.17,0.15,3.78,28.95,SAR
2025-01-20,3SC-RYD2-20250120-00456,3SC-RYD2,sale,in_store,cash,1,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-20,3SC-RYD2-20250120-00456,3SC-RYD2,sale,in_store,cash,2,PST-CRS,Butter Croissant,Pastries,1,12.0,0.1,10.8,0.15,1.62,12.42,SAR
2025-01-20,3SC-RYD2-20250120-00457,3SC-RYD2,sale,delivery,cash,1,ESP-DBL,Double Espresso,Espresso,1,24.5,0.0,24.5,0.15,3.67,28.17,SAR
2025-01-20,3SC-RYD2-20250120-00457,3SC-RYD2,sale,delivery,cash,2,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.1,11.7,0.15,1.75,13.45,SAR
2025-01-20,3SC-RYD2-20250120-00458,3SC-RYD2,sale,take_away,cash,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.1,19.5,0.15,2.92,22.42,SAR
2025-01-20,3SC-RYD2-20250120-00458,3SC-RYD2,sale,take_away,cash,2,DRP-REG,Drip Coffee,Brewed,2,18.0,0.05,34.2,0.15,5.13,39.33,SAR
2025-01-20,3SC-RYD2-20250120-00459,3SC-RYD2,sale,take_away,cash,1,CLD-BRW,Cold Brew,Brewed,1,24.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-20,3SC-RYD2-20250120-00459,3SC-RYD2,sale,take_away,cash,2,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.0,13.0,0.15,1.95,14.95,SAR
2025-01-20,3SC-RYD2-20250120-00459,3SC-RYD2,sale,take_away,cash,3,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.1,22.5,0.15,3.38,25.88,SAR
2025-01-20,3SC-RYD2-20250120-00460,3SC-RYD2,sale,delivery,card,1,CLD-BRW,Cold Brew,Brewed,1,24.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-20,3SC-RYD2-20250120-00460,3SC-RYD2,sale,delivery,card,2,PST-CRS,Butter Croissant,Pastries,1,12.0,0.0,12.0,0.15,1.8,13.8,SAR
2025-01-20,3SC-RYD2-20250120-00460,3SC-RYD2,sale,delivery,card,3,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.05,23.75,0.15,3.56,27.31,SAR
2025-01-21,3SC-RYD-20250121-00461,3SC-RYD,sale,take_away,card,1,DRP-REG,Drip Coffee,Brewed,1,18.0,0.05,17.1,0.15,2.56,19.66,SAR
2025-01-21,3SC-RYD-20250121-00461,3SC-RYD,sale,take_away,card,2,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-21,3SC-RYD-20250121-00461,3SC-RYD,sale,take_away,card,3,CLD-BRW,Cold Brew,Brewed,1,24.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-21,3SC-RYD-20250121-00462,3SC-RYD,sale,take_away,card,1,ESP-DBL,Double Espresso,Espresso,2,24.5,0.05,46.55,0.15,6.98,53.53,SAR
2025-01-21,3SC-RYD-20250121-00462,3SC-RYD,sale,take_away,card,2,CAP-LRG,Cappuccino (Large),Espresso,2,25.0,0.05,47.5,0.15,7.12,54.62,SAR
2025-01-21,3SC-RYD-20250121-00462,3SC-RYD,sale,take_away,card,3,PST-CRS,Butter Croissant,Pastries,1,12.0,0.1,10.8,0.15,1.62,12.42,SAR
2025-01-21,3SC-RYD-20250121-00463,3SC-RYD,sale,take_away,cash,1,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-21,3SC-RYD-20250121-00464,3SC-RYD,sale,take_away,cash,1,CLD-BRW,Cold Brew,Brewed,1,24.0,0.0,24.0,0.15,3.6,27.6,SAR
2025-01-21,3SC-RYD-20250121-00464,3SC-RYD,sale,take_away,cash,2,DRP-REG,Drip Coffee,Brewed,1,18.0,0.05,17.1,0.15,2.56,19.66,SAR
2025-01-21,3SC-RYD-20250121-00465,3SC-RYD,sale,take_away,card,1,ESP-SGL,Single Espresso,Espresso,2,21.67,0.0,43.34,0.15,6.5,49.84,SAR
2025-01-21,3SC-RYD-20250121-00465,3SC-RYD,sale,take_away,card,2,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.1,22.5,0.15,3.38,25.88,SAR
2025-01-21,3SC-RYD-20250121-00466,3SC-RYD,sale,in_store,cash,1,CLD-BRW,Cold Brew,Brewed,2,24.0,0.05,45.6,0.15,6.84,52.44,SAR
2025-01-21,3SC-RYD-20250121-00467,3SC-RYD,sale,take_away,card,1,PST-CRS,Butter Croissant,Pastries,1,12.0,0.1,10.8,0.15,1.62,12.42,SAR
2025-01-21,3SC-RYD-20250121-00467,3SC-RYD,sale,take_away,card,2,PST-MFN,Blueberry Muffin,Pastries,2,13.0,0.1,23.4,0.15,3.51,26.91,SAR
2025-01-21,3SC-RYD-20250121-00468,3SC-RYD,sale,delivery,card,1,PST-CRS,Butter Croissant,Pastries,1,12.0,0.0,12.0,0.15,1.8,13.8,SAR
2025-01-21,3SC-RYD-20250121-00468,3SC-RYD,sale,delivery,card,2,PST-MFN,Blueberry Muffin,Pastries,2,13.0,0.0,26.0,0.15,3.9,29.9,SAR
2025-01-21,3SC-RYD-20250121-00468,3SC-RYD,sale,delivery,card,3,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-21,3SC-RYD-20250121-00469,3SC-RYD,sale,in_store,card,1,PST-CRS,Butter Croissant,Pastries,2,12.0,0.05,22.8,0.15,3.42,26.22,SAR
2025-01-21,3SC-RYD-20250121-00469,3SC-RYD,sale,in_store,card,2,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-21,3SC-RYD2-20250121-00470,3SC-RYD2,sale,take_away,cash,1,PST-CRS,Butter Croissant,Pastries,1,12.0,0.05,11.4,0.15,1.71,13.11,SAR
2025-01-21,3SC-RYD2-20250121-00471,3SC-RYD2,sale,in_store,cash,1,PST-CRS,Butter Croissant,Pastries,1,12.0,0.1,10.8,0.15,1.62,12.42,SAR
2025-01-21,3SC-RYD2-20250121-00471,3SC-RYD2,sale,in_store,cash,2,ESP-DBL,Double Espresso,Espresso,1,24.5,0.05,23.27,0.15,3.49,26.76,SAR
2025-01-21,3SC-RYD2-20250121-00472,3SC-RYD2,sale,take_away,cash,1,LAT-LRG,Latte (Large),Espresso,1,26.5,0.0,26.5,0.15,3.97,30.47,SAR
2025-01-21,3SC-RYD2-20250121-00472,3SC-RYD2,sale,take_away,cash,2,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-21,3SC-RYD2-20250121-00472,3SC-RYD2,sale,take_away,cash,3,ESP-DBL,Double Espresso,Espresso,1,24.5,0.1,22.05,0.15,3.31,25.36,SAR
2025-01-21,3SC-RYD2-20250121-00473,3SC-RYD2,sale,in_store,cash,1,ESP-DBL,Double Espresso,Espresso,1,24.5,0.0,24.5,0.15,3.67,28.17,SAR
2025-01-21,3SC-RYD2-20250121-00474,3SC-RYD2,sale,in_store,card,1,PST-CRS,Butter Croissant,Pastries,1,12.0,0.0,12.0,0.15,1.8,13.8,SAR
2025-01-21,3SC-RYD2-20250121-00474,3SC-RYD2,sale,in_store,card,2,LAT-LRG,Latte (Large),Espresso,1,26.5,0.05,25.17,0.15,3.78,28.95,SAR
2025-01-21,3SC-RYD2-20250121-00475,3SC-RYD2,sale,take_away,card,1,DRP-REG,Drip Coffee,Brewed,1,18.0,0.0,18.0,0.15,2.7,20.7,SAR
2025-01-21,3SC-RYD2-20250121-00475,3SC-RYD2,sale,take_away,card,2,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-21,3SC-RYD2-20250121-00475,3SC-RYD2,sale,take_away,card,3,LAT-LRG,Latte (Large),Espresso,2,26.5,0.1,47.7,0.15,7.16,54.86,SAR
2025-01-21,3SC-RYD2-20250121-00476,3SC-RYD2,sale,delivery,card,1,LAT-LRG,Latte (Large),Espresso,1,26.5,0.0,26.5,0.15,3.97,30.47,SAR
2025-01-21,3SC-RYD2-20250121-00476,3SC-RYD2,sale,delivery,card,2,ESP-DBL,Double Espresso,Espresso,1,24.5,0.0,24.5,0.15,3.67,28.17,SAR
2025-01-21,3SC-RYD2-20250121-00476,3SC-RYD2,sale,delivery,card,3,ESP-SGL,Single Espresso,Espresso,1,21.67,0.0,21.67,0.15,3.25,24.92,SAR
2025-01-21,3SC-RYD2-20250121-00477,3SC-RYD2,sale,delivery,card,1,CAP-LRG,Cappuccino (Large),Espresso,1,25.0,0.05,23.75,0.15,3.56,27.31,SAR
2025-01-21,3SC-RYD2-20250121-00477,3SC-RYD2,sale,delivery,card,2,PST-MFN,Blueberry Muffin,Pastries,1,13.0,0.05,12.35,0.15,1.85,14.2,SAR
2025-01-21,3SC-RYD2-20250121-00478,3SC-RYD2,sale,delivery,cash,1,LAT-LRG,Latte (Large),Espresso,1,26.5,0.1,23.85,0.15,3.58,27.43,SAR
2025-01-21,3SC-RYD2-20250121-00479,3SC-RYD2,sale,in_store,card,1,CAP-LRG,Cappuccino (Large),Espresso,2,25.0,0.0,50.0,0.15,7.5,57.5,SAR
2025-01-21,3SC-RYD2-20250121-00480,3SC-RYD2,sale,in_store,cash,1,CLD-BRW,Cold Brew,Brewed,2,24.0,0.0,48.0,0.15,7.2,55.2,SAR
